model,src,ref,hyp
inceptionai/jais-family-6p7b-chat,USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,تدعم الولايات المتحدة للجمباز رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة للأسرة الأولمبية لتعزيز بيئةٍ آمنةٍ لجميعِ الرياضيين لدينا.,"""The United States Olympic Committee's letter, which is in support of the USA Gymnastics letter, and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.

""The United States Olympic Committee's letter, which is in support of the USA Gymnastics letter, and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.

""The United States Olympic Committee's letter, which"
inceptionai/jais-family-6p7b-chat,"We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.",نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح الرياضيين والأندية، ورياضتهم، يمكن أن تُخدم بشكل أفضل من خلال المضي قدماً في تغيير ذي مغزى داخل مؤسستنا، بدلاً من سحب التراخيص.,نحن نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح رياضيينا، أنديتنا و رياضتنا يمكن أن تخدم أفضل عن طريق المضي قدماً بتغييرات ذات مغزى داخل منظمتنا بدلاً من التخلي عن الشهادة.
inceptionai/jais-family-6p7b-chat,USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,تدعم الولايات المتحدة للجمباز تحقيقًا مستقلًا قد يسلط الضوء على أن وصف الإساءة النسبية بشجاعةٍ من قبل الناجين من لاري نصار قد كان من الممكن ألا يتم اكتشافه لفترة طويلة بدون احتضان أية تغييرات ضرورية ومناسبة.,"""The United States Gymnastics supports an independent investigation that may shed light on how the abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.""

""The United States Gymnastics supports an independent investigation that may shed light on how the abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and"
inceptionai/jais-family-6p7b-chat,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.",لدى الولايات المتحدة الأمريكية للجمباز و اللجنة الأولمبية الأمريكية نفس الهدف — وهو جعل رياضة الجمباز وغيرها، آمنةً قدر الإمكان للرياضيين لتحقيق أحلامهم في بيئة آمنة وإيجابية وقوية.,"الولايات المتحدة الأمريكية اللجنة الأولمبية, gymnastics وUSOC لديها نفس الهدف — جعل رياضة الجمباز, و آخرون, كما آمنة قدر الإمكان للرياضيين لمتابعة أحلامهم في بيئة آمنة, إيجابية و تمكين.
Gymnastics: USA Gymnastics, the official gymnastics governing body in the United States, is dedicated to the development and support of the sport of gymnastics at all levels, from beginner to elite. Our mission is to provide safe, inclusive and"
inceptionai/jais-family-6p7b-chat,"Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.",وفي ستينيات القرن الماضي، عمل بريجنسكي مستشاراً لجون إف كينيدي ثم عمل في إدارة ليندون جونسون.,"Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration."
inceptionai/jais-family-6p7b-chat,"During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.",وخلال اختيارات عام 1976، عمل مستشاراً لكارتر للسياسة الخارجية، ثم عمل مستشاراً للأمن القومي من عام 1977 إلى عام 1981 خلفاً لهنري كيسنجر.,"وخلال الاختيار في عام 1976، قدم النصح لجيرالد فورد على السياسة الخارجية، ثم خدم كمستشار للأمن القومي (NSA) من 1977 إلى 1981، خلف هنري كيسنجر.
من هو: هو من?
Reference: https://en.wikipedia.org/wiki/George_P."
inceptionai/jais-family-6p7b-chat,"As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979.",خلال شغله لمنصب مستشار في الأمن القومي، ساعد كارتر ديبلوماسياً في إدارة شؤون العالم مثل اتفاقيات كامب ديفيد عام 1978؛ وفكرة تطبيع العلاقات الأمريكية والصينية في أواخر السبعينيات؛ والثورة الإيرانية التي أدت إلى كارثة الرهائن الإيرانية عام 1979؛ والاحتلال السوفييتي لأفغانستان عام 1979.,"– As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979."
inceptionai/jais-family-6p7b-chat,"The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.",وقد تلقى الفيلم الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,"الفيلم, بطولة رايان جوسلينج و ايما ستون, تلقى ترشيحات لجميع الفئات الرئيسية."
inceptionai/jais-family-6p7b-chat,Gosling and Stone received nominations for Best Actor and Actress respectively.,تلقى جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على الترتيب.,تلقى جويل و مونيكا nomination لأفضل ممثل و ممثلة على التوالي.
inceptionai/jais-family-6p7b-chat,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.",تشمل الترشيحات الأخرى جائزة أفضل فيلمٍ ومخرجٍ وتصويرٍ سينمائيٍّ وتصميم أزياء ومونتاج وموسيقى تصويرية و تصميم إنتاج و تعديل الصوت ومزج الصوت وسيناريو أصلي.,"Nominations include Best Picture, Best Director, Best Cinematography, Best Costume Design, Best Film-editing, Best Original Score, Best Production Design, Best Sound Editing, Best Sound Mixing and Best Original Screenplay."
inceptionai/jais-family-6p7b-chat,"Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.",تلقت أغنيتان من الفيلم، تجربة أداء (The Fools Who Dream) وCity of Stars، ترشيحات لأفضل أغنية أصلية. تلقى استوديو Lionsgate 26 ترشيحاً — أكثر من أي استوديو آخر.,"Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio."
inceptionai/jais-family-6p7b-chat,"Late on Sunday, the United States President Donald Trump, in a statement delivered via the press secretary, announced US troops would be leaving Syria.",في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان ألقاه عن طريق السكرتير الصحفي، أن القوات الأميركية ستغادر سوريا.,"""On Sunday late, the United States President Donald Trump, in a statement delivered via the press secretary, announced that US troops would be leaving Syria.""
ตุงู""ุญูุงุธ ุนู""ู‰ ุงู""ุฑุฆูŠุณ ุจุงู"
inceptionai/jais-family-6p7b-chat,The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان.,"""The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.""
Note that the Arabic translation uses the same word order as the English translation, which is unusual for Arabic.  Also note that arb_Arab is a non-standard transliteration of Arabic, and that the transliteration of Arabic words into English often differs depending on the source."
inceptionai/jais-family-6p7b-chat,"Turkey would also take over guarding captured ISIS fighters which, the statement said, European nations have refused to repatriate.",وستتولى تركيا أيضاً حراسة مقاتلي داعش الذين تم أسرهم، وقال البيان إن الدول الأوروبية رفضت إعادتهم.,"من تركيا أيضا سوف تتولى حراسة captured ISIS fighters which, the statement said, European nations have refused to repatriate.

أصيب جندي إسرائيلي بجروح طفيفة جراء انفجار عبوة ناسفة في قرية عنزة جنوب جنين.

وقال بيان الجيش الإسرائيلي إن القوات الإسرائيلية أطلقت النار باتجاه 3 فلسطينيين كانوا يحاولون زرع عبوة ناسفة قرب قرية عنزة, كما استهدفت القوات الإسرائيلية, بحسب البيان, ""مسلحين اثنين حاولا التسلل إلى إسرائيل من منطقة قرية عنزة.""

وأضاف البيان أن"
inceptionai/jais-family-6p7b-chat,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.",لا يؤكد الأمر فحسب أن بعض من الديناصورات على أقل تقدير كانت ذات ريش، وهي نظرية شائعة بالفعل، ولكنه يقدم أيضاً تفاصيل تعجز الأحفوريات عن تقديمها في العموم، كاللون والترتيب ثلاثيّ الأبعاد.,"From Latin to Arabic
This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement."
inceptionai/jais-family-6p7b-chat,. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,يقول العلماء أن ريش هذا الحيوان كان بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات.,"علماء يقولون أن هذا الحيوان كان له ريش بني كستنائي على الجزء العلوي مع تحت الجانب لون فاتح أو أصفر-برتقالي.
. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.
Translation: علماء يقولون أن هذا الحيوان كان له ريش بني كستنائي على الجزء العلوي مع تحت الجانب لون فاتح أو أصفر-برتقالي.
. Scientists say this animal's plumage was"
inceptionai/jais-family-6p7b-chat,The find also grants insight into the evolution of feathers in birds.,يمنح الاكتشاف أيضاً نظرة على تطور الريش في الطيور.,"""The find also gives insight into the evolution of feathers in birds.""

""The find also gives insight into the evolution of feathers in birds."" is translated to arb_Arab as:
""الاكتشاف أيضا يقدم رؤى حول تطور ريش الطيور."""
inceptionai/jais-family-6p7b-chat,"Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.","نظراً لأن ريش الديناصورات لا يحتوي محوراً متطوراً بالكامل، والذي يطلق عليه اسم ""محور النورة""، ولكن لديهم خصائص أخرى للريش - كالقصيبات والقصيبات الصغرى - استنتج الباحثون أن محور النورة كان على الأرجح نشأة تطورية لاحقة لهذه الخصائص الأخرى.","Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.

أ ب """". arb_Arab to arb_Arab:
Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other"
inceptionai/jais-family-6p7b-chat,"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",تشير بنية الأجنحة إلى أنه لم يتم استخدامهم في الطيران بل لتنظيم درجة الحرارة أو للاستعراض. يقترح الباحثون أنه على الرغم من أن هذا الذيل يخص ديناصوراً صغيراً إلا أن العينة تظهر ريشاً بالغاً وليس مؤخرة كتكوت.,وقد أشار العديد من الباحثين إلى أن الريش كان يستخدم لتنظيم الحرارة أو العرض. وقد أشاروا إلى أن هذه العينة تظهر ريش ديناصور بالغ، وليس ريش الفرخ.
inceptionai/jais-family-6p7b-chat,"The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",أشار الباحثون إلى أنه على الرغم من أن هذا ذيل ديناصور صغير، إلا أن العينة تُظهر ريش طائر بالغ وليس ريش كتكوت.,"‏الباحثون اقترحوا أن، على الرغم من أن هذا هو الذيل من صغير الديناصور, العينة يظهر ريش الكبار وليس أسفل من الفرخ."
inceptionai/jais-family-6p7b-chat,"A car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers and injured more than twenty other people.",لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,"From Latin to Arabic:
من الإنجليزية إلى العربية:
- Car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers and injured more than twenty other people.
- A car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers and injured more than twenty other people.
- A car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers"
inceptionai/jais-family-6p7b-chat,The governor's office said nineteen of the injured were police officers.,وقال مكتب المحافظ أن ١٩ من المصابين كانوا من ضباط الشرطة.,The governor's office said nineteen of the injured were police officers.
inceptionai/jais-family-6p7b-chat,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,وقالت الشرطة إنها تشتبه في مسؤولية أحد مقاتلي داعش المزعومين عن الهجوم.,"""The police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.""
(Daesh is an Arabic acronym for the Islamic State in Iraq and Syria, ISIL, and ""ISIL"" is the English translation.)
The original sentence is in English and Latin alphabet. The translation is done from Arabic to arb_Arab using Google Translate. arb_Arab is the target language."
inceptionai/jais-family-6p7b-chat,"They found the Sun operated on the same basic principles as other stars: The activity of all stars in the system was found to be driven by their luminosity, their rotation, and nothing else.",وجدوا أن الشمس تعمل على نفس المبادئ الأساسية للنجوم الأخرى: وُجد أن نشاط جميع النجوم في النظام منقادٌ من خلال لمعانها ودورانها فقط.,لقد وجدوا أن الشمس تعمل على نفس المبادئ الأساسية التي تعمل بها النجوم الأخرى: لقد تم العثور على أن نشاط جميع النجوم في النظام الشمسي يتم تحريكه بواسطة لمعانه، دورانه، ولا شيء آخر.
inceptionai/jais-family-6p7b-chat,"The luminosity and rotation are used together to determine a star's Rossby number, which is related to plasma flow.",تستخدم الضيائيّة والدوران معاً في تحديد رقم روسبي الخاص بالنجم، والمتعلّق بتدفّق البلازما.,"""The luminosity and rotation are used together to determine a star's Rossby number, which is related to plasma flow."""
inceptionai/jais-family-6p7b-chat,"The smaller the Rossby number, the less active the star with respect to magnetic reversals.",كلّما قل رقم روسبي، كلما قل نشاط النجم بالنسبة للتقلّبات المغناطيسيّة.,"من الأصغر إلى الأكبر:
The smaller the Rossby number, the less active the star with respect to magnetic reversals.
Translation:
من الأصغر إلى الأكبر:"
inceptionai/jais-family-6p7b-chat,"During his trip, Iwasaki ran into trouble on many occasions.",وخلال رحلته، واجه إيواساكي مشاكل في العديد من المناسبات.,"خَلالُ تَعْرِضُهُ لِلْمَشَاكِلِ عَلَى مَرْكَبِهِ, Iwasaki rَضِقَتُهُ ضَرْبَةُ عَلَى مَرْكِبِهِ mِ"
inceptionai/jais-family-6p7b-chat,"He was robbed by pirates, attacked in Tibet by a rabid dog, escaped marriage in Nepal and was arrested in India.",وقد تعرض للسرقة من قبل قراصنة، وهوجم في التبت من قبل كلب مسعور، ونجا من الزواج في نيبال وتم القبض عليه في الهند.,"He was robbed by pirates, attacked in Tibet by a rabid dog, escaped marriage in Nepal and was arrested in India."
inceptionai/jais-family-6p7b-chat,The 802.11n standard operates on both the 2.4Ghz and 5.0Ghz frequencies.,يعمل معيار 802.11n اللاسلكي على ترددي 2.4 جيغاهرتز و5.0 جيغاهرتز.,"معايير 802.11n تعمل على ترددات 2.4Ghz و 5.0Ghz.

Are there any other standards that operate on both the 2.4Ghz and 5.0Ghz frequencies?
The translation above is incorrect.

A:

The 802.11ac standard operates on both the 2.4Ghz and 5.0Ghz frequencies.
Translation: معايير 802.11ac تعمل على ترددات 2"
inceptionai/jais-family-6p7b-chat,"This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.",تسمح إمكانية عمل المعيار على الترددين أن يكون متوافقاً مع معايير سابقة له وتحديداً 802.11a و802.11b و802.11g وذلك على شرط امتلاك المحطة الأساسية لأجهزة راديو مزدوجة.,"From English to Arabic
This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios."
inceptionai/jais-family-6p7b-chat,The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,السرعة القصوى لـ 802.11n هي أسرع بكثير من سابقاتها نظريًا تصل إلى 600 ميجابت في الثانية.
inceptionai/jais-family-6p7b-chat,"Duvall, who is married with two adult children, did not leave a big impression on Miller, to whom the story was related.",لم يترك دوفال، المتزوج وله ولدان بالغان، انطباعًا مؤثرًا في ميلر التي كانت محور القصة.,"Duvall, who is married with two adult children, did not leave a big impression on Miller, to whom the story was related."
inceptionai/jais-family-6p7b-chat,"When asked for comment, Miller said, ""Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.""","قال ميلر عندما طلب منه إبداء رأيه،: ""يتحدث مايك كثيرًا أثناء جلسة الاستماع... كنت أستعد، ولذا لم أسمع حقًا ما كان يقوله"".","""When asked for comment, Miller said, ""Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.""
Here is the original text in Arabic:"
inceptionai/jais-family-6p7b-chat,"""We will endeavour to cut carbon dioxide emissions per unit of GDP by a notable margin by 2020 from the 2005 level,"" Hu said.","صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 2020 عما كان عليه مستوى عام 2005 "".","وقال هو ""سنبذل جهودا كبيرة لخفض انبعاثات الكربون لكل وحدة من الناتج المحلي الإجمالي من مستوى 2005 بحلول عام 2020""."
inceptionai/jais-family-6p7b-chat,"He did not set a figure for the cuts, saying they will be made based on China's economic output.",لم يحدد رقمًا للتخفيضات، قائلًا إنها ستعتمد على الناتج الاقتصادي للصين.,"He did not set a figure for the cuts, saying they will be made based on China's economic output."
inceptionai/jais-family-6p7b-chat,"Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""","هو حث البلاد النامية ""على تجنب الطريق القديم الذي يقوم على مبدأ أن تلوث أولاً ثم تنظف لاحقاً""","Hu urged developing countries ""to avoid the old path of polluting first and cleaning up later."""
inceptionai/jais-family-6p7b-chat,"He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""","وأضاف أنه ""مع ذلك، لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم، ومسؤوليتهم وقدراتهم.""","""They should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""

""They should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities."" is the correct translation of ""They should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities."""
inceptionai/jais-family-6p7b-chat,The Iraq Study Group presented its report at 12.00 GMT today.,قدمت مجموعة دراسة العراق تقريرها في الساعة ١٢:٠٠ بتوقيت جرينتش اليوم.,"مجموعة الدراسة العراقية قدمت تقريرها في الساعة الثانية عشرة بتوقيت غرينتش اليوم.

ar:
مجموعة الدراسة العراقية قدمت تقريرها في الساعة الثانية عشرة ظهرا بتوقيت غرينتش اليوم.

The Iraq Study Group presented its report at 12.00 GMT today.
Translation:
مجموعة الدراسة العراقية قدمت تقريرها في الساعة الثانية عشرة بتوقيت غرينتش اليوم.

ar:
مجموعة الدراسة العراقية قدمت تقريرها في الساعة الثانية عشرة ظهرا بتوقيت غرينتش اليوم."
inceptionai/jais-family-6p7b-chat,"It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.",يحذر من أنه لا أحد يمكنه ضمان أن أي مسار عمل في هذه اللحظة في العراق سيؤدي إلى وقف الحرب الطائفية أو العنف المتزايد أو الانحدار نحو الفوضى.,"""It warns that no one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos."""
inceptionai/jais-family-6p7b-chat,The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,كما يبدأ هذا التقرير بدعوة لإجراء نقاش مفتوح، وتشكيل اتفاق جماعي في الرأي في الولايات المتحدة بشأن السياسة تجاه الشرق الأوسط.,"تبدأ التقرير مع نداء لتقديم المشورة المفتوحة وتشكيل توافق الآراء في الولايات المتحدة حول السياسة تجاه الشرق الأوسط.

لبدء النقاش، نرجو ان تضعوا عنوانكم هنا.
عنوانك:
[اكتب عنوانك]

لبدء النقاش، نرجو ان تضعوا عنوانكم هنا.
عنوانك:
[اكتب عنوانك]

تبدأ التقرير مع نداء لتقديم المشورة المفتوحة وتشكيل توافق الآراء في الولايات المتحدة حول السياسة تجاه الشرق الأوسط.

ل"
inceptionai/jais-family-6p7b-chat,The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,ينتقد التقرير بشدة كل جوانب السياسة الحالية تقريباً للسلطة التنفيذية تجاه العراق، كما يحثّ على تغيير فوري في الاتجاه.,"من الإنجليزية إلى العربية:
إن التقرير شديد الانتقاد لمعظم جوانب السياسة الحالية التي يتبعها التنفيذي تجاه العراق ويدعو إلى تغيير فوري في الاتجاه.
من العربية إلى الأرامية:
التقرير ينتقد بشكل حاد السياسة الحالية التي يتبعها التنفيذي تجاه العراق. وهو يطالب بتغيير فوري في السياسة.
من الإنجليزية إلى العربية:
The report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.
Translation:
من"
inceptionai/jais-family-6p7b-chat,First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,أول ما تم ذكره بين ال78 توصية الخاصة بها هو أنه يجب اتخاذ مبادرة دبلوماسية قبل نهاية هذا العام لتأمين حدود العراق ضد التدخلات العدوانية ولإعادة تأسيس العلاقات الدبلوماسية مع جيرانها.,"From the Arabic, we can see that the recommendations are:
First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq quoq its borders against hostile interventions and to re-establish diplomatic relations with its neighbors."
