model,src,ref,hyp
tiiuae/Falcon3-7B-Instruct,"While one experimental vaccine appears able to reduce Ebola mortality, up until now, no drugs have been clearly demonstrated suitable for treating existing infection.",بينما يبدو أن هناك لقاحاً واحداً تجريبياً قادراً على الحد من وفيات الإيبولا، حتى الآن، لم يتم إثبات أي عقاقير مناسبة لعلاج العدوى الموجودة.,"<|assistant|>
حتى الآن لا كتراق لأي دواء ممتعد للمساعدة في العزل الحالي من الإبلسيتا."
tiiuae/Falcon3-7B-Instruct,"One antibody cocktail, ZMapp, initially showed promise in the field, but formal studies indicated it had less benefit than sought in preventing death.",كان كوكتيل واحد من الأجسام المضادة، وهو ZMapp، واعداً في البداية في هذا المجال، ولكن الدراسات الرسمية أشارت إلى أن الفائدة المترتبة على هذا الكوكتيل كانت أقل من الفوائد التي تم السعي إليها في منع الموت.,واحدة من التمويلات الحماسية ، ZMapp ، في البداية تبدوت بشكل عالمي سعيد في الأساس، ولكن تجربة دقيقة تشير إلى أنها لا تحمل عدة
tiiuae/Falcon3-7B-Instruct,"In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.",في تجربة PALM، استُخدم عقار ZMapp كمعيار مراقبة، بمعنى أن العلماء وضعوه كأساس وقارنوا العلاجات الثلاثة الأخرى به.,في مصادر آلبني (PALM) زمبوپ كان مستويًا، وهو كافعًا للإحتمال أن يكون الثلاثة الأخرى التداوية مثيرة على زمبوپ.
tiiuae/Falcon3-7B-Instruct,USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,تدعم الولايات المتحدة للجمباز رسالة اللجنة الأولمبية الأمريكية وتقبل الحاجة المطلقة للأسرة الأولمبية لتعزيز بيئةٍ آمنةٍ لجميعِ الرياضيين لدينا.,"<|assistant|>
تشكيل الجيمنستيك هي تشكيلات الولايات المتحدة الأمريكية وهي مؤسسة تعزيز الأفضل في الأفضلات الأمريكية وتشارك في تطوير"
tiiuae/Falcon3-7B-Instruct,"We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.",نتفق مع بيان اللجنة الأولمبية الأمريكية بأن مصالح الرياضيين والأندية، ورياضتهم، يمكن أن تُخدم بشكل أفضل من خلال المضي قدماً في تغيير ذي مغزى داخل مؤسستنا، بدلاً من سحب التراخيص.,"<|assistant|>
نظَمَّنَا بِإِمَامٍ مِنْ قَوْمِنَا الأَمَرِكَيِّنِ في مُراجعة عن رَسَائِلِهِمْ أَنَّ الهُدى لِلأَغ"
tiiuae/Falcon3-7B-Instruct,USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,تدعم الولايات المتحدة للجمباز تحقيقًا مستقلًا قد يسلط الضوء على أن وصف الإساءة النسبية بشجاعةٍ من قبل الناجين من لاري نصار قد كان من الممكن ألا يتم اكتشافه لفترة طويلة بدون احتضان أية تغييرات ضرورية ومناسبة.,"<|assistant|>
تشكيل مجلس التقييم الإداري للتعاون الأمريكي للعلم الحرفي والرياضي هو من المشاركين الذين توقفوا عن التحقق الإداري للمشار"
tiiuae/Falcon3-7B-Instruct,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.",لدى الولايات المتحدة الأمريكية للجمباز و اللجنة الأولمبية الأمريكية نفس الهدف — وهو جعل رياضة الجمباز وغيرها، آمنةً قدر الإمكان للرياضيين لتحقيق أحلامهم في بيئة آمنة وإيجابية وقوية.,"<|assistant|>
الاقتصاد الأمريكي والمجلس الأمريكي للعلاقات السابقة لهذا الهدف — من التأكد من أن الرياضة التي تُعلق بها الجيمنستيك و"
tiiuae/Falcon3-7B-Instruct,"Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.",وفي ستينيات القرن الماضي، عمل بريجنسكي مستشاراً لجون إف كينيدي ثم عمل في إدارة ليندون جونسون.,"<|assistant|>
إبراهيم برزينسكين كان في عامين 1960، وقتهو كسئما لجان في كيندي ومن بعدها للقيامة ليودن بي جانسون."
tiiuae/Falcon3-7B-Instruct,"During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.",وخلال اختيارات عام 1976، عمل مستشاراً لكارتر للسياسة الخارجية، ثم عمل مستشاراً للأمن القومي من عام 1977 إلى عام 1981 خلفاً لهنري كيسنجر.,"<|assistant|>
في عام 1976، كان يدل على كارتر في القواعد الدولية، ثم انتقل في رمز نشر السلام (NSA) من 1977 إلى 1981، وهو الذي انتقل من"
tiiuae/Falcon3-7B-Instruct,"As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979.",خلال شغله لمنصب مستشار في الأمن القومي، ساعد كارتر ديبلوماسياً في إدارة شؤون العالم مثل اتفاقيات كامب ديفيد عام 1978؛ وفكرة تطبيع العلاقات الأمريكية والصينية في أواخر السبعينيات؛ والثورة الإيرانية التي أدت إلى كارثة الرهائن الإيرانية عام 1979؛ والاحتلال السوفييتي لأفغانستان عام 1979.,كان من خدمة السياسيات لكارتر كمنزله، وهو كافي للمساعدة في التدابير الدولية، مثل الفرص الكامدي، 1978; التخطيط الدولي بين الولايات المتح
tiiuae/Falcon3-7B-Instruct,"The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.",وقد تلقى الفيلم الذي يضم رايان غوسلينغ وإيما ستون، ترشيحات في جميع الفئات الرئيسية.,"الفيديو، الذي يشجع عليه ريان غوزنغ ويوما آلبون، أصبح محتوي على الإجابة في جميع الخلايا المهمة.
<|assistant|>"
tiiuae/Falcon3-7B-Instruct,Gosling and Stone received nominations for Best Actor and Actress respectively.,تلقى جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على الترتيب.,"Gosling و Stone ظل خصوصيات على أفضل ساعة و ساعة مختلفة.
<|assistant|>
Gosling و Stone ظل خصوصيات على أفضل ساعة و ساعة مختلفة."
tiiuae/Falcon3-7B-Instruct,"The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.",تشمل الترشيحات الأخرى جائزة أفضل فيلمٍ ومخرجٍ وتصويرٍ سينمائيٍّ وتصميم أزياء ومونتاج وموسيقى تصويرية و تصميم إنتاج و تعديل الصوت ومزج الصوت وسيناريو أصلي.,"<|assistant|>
النشاط الآخر يتضمن التسجيلات الأخرى بأسماء الأعمال المحتملة، مثل الأعمال الرئيسية، الأعمال المديرية، التصوير، التصنيف الد"
tiiuae/Falcon3-7B-Instruct,"Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.",تلقت أغنيتان من الفيلم، تجربة أداء (The Fools Who Dream) وCity of Stars، ترشيحات لأفضل أغنية أصلية. تلقى استوديو Lionsgate 26 ترشيحاً — أكثر من أي استوديو آخر.,"<|assistant|>
من أمازج الأغاني التي تعتبران من أشياء من الأغاني التي تُنوّذ حولها للفرع الأعلى في الأفلام، هي مناسبات من الأغاني التي تُنوّ"
tiiuae/Falcon3-7B-Instruct,"Late on Sunday, the United States President Donald Trump, in a statement delivered via the press secretary, announced US troops would be leaving Syria.",في وقت متأخر من يوم الأحد، أعلن رئيس الولايات المتحدة دونالد ترامب، في بيان ألقاه عن طريق السكرتير الصحفي، أن القوات الأميركية ستغادر سوريا.,"<|assistant|>
إن شاء الله، في اللى يوم الأحد الغدي، كانت الأمريكي الرئيس Donald Trump، باستحكام الرسائل، أن الناس المحتدون للأمريكا سيتخلصوا م"
tiiuae/Falcon3-7B-Instruct,The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان.,"تعلّق بمكتبة من نهاية الموضوع، وتم تحديدها بإعلامات تقاطع مبوك بين ترنكين ورئيس الجمهورية التركية رسيب تي مير غاندي.
<|assistant"
tiiuae/Falcon3-7B-Instruct,"Turkey would also take over guarding captured ISIS fighters which, the statement said, European nations have refused to repatriate.",وستتولى تركيا أيضاً حراسة مقاتلي داعش الذين تم أسرهم، وقال البيان إن الدول الأوروبية رفضت إعادتهم.,تكون الطرقية على أيضاً تدخل في الإدارة على المراقبة على المقاتلين من الدول العربية العسكرية التي تم تحريرهم، وقد انظرت الدول التي تع
tiiuae/Falcon3-7B-Instruct,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.",لا يؤكد الأمر فحسب أن بعض من الديناصورات على أقل تقدير كانت ذات ريش، وهي نظرية شائعة بالفعل، ولكنه يقدم أيضاً تفاصيل تعجز الأحفوريات عن تقديمها في العموم، كاللون والترتيب ثلاثيّ الأبعاد.,هذا المشاهدة عاملاً في توثيق أن بعض الحيوانات الأطرافية لديها الحجارة، مثلاً، وهو مشهداً عالياً عن التقييم الذي تعتقد
tiiuae/Falcon3-7B-Instruct,. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,يقول العلماء أن ريش هذا الحيوان كان بنياً كستنائياً من الأعلى وجانبه السفلي شاحباً أو بلون الكاروتينات.,". العلماء تقولون أن النسخة الحصانية الحيوان هي صلباء خلال جبال من الأسود ومن الأبيض أو الأزرق خلفه.
<|assistant|>
. العلماء يقولون أن النسخ"
tiiuae/Falcon3-7B-Instruct,The find also grants insight into the evolution of feathers in birds.,يمنح الاكتشاف أيضاً نظرة على تطور الريش في الطيور.,"الوجود هذا الحصول أيضاً تحليلًا عن تنوع الأسنان المستخدمة في الطائرات.
<|assistant|>
وجود هذا الحصول أيضاً تحليلًا عن تنوع الأ"
tiiuae/Falcon3-7B-Instruct,"Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.","نظراً لأن ريش الديناصورات لا يحتوي محوراً متطوراً بالكامل، والذي يطلق عليه اسم ""محور النورة""، ولكن لديهم خصائص أخرى للريش - كالقصيبات والقصيبات الصغرى - استنتج الباحثون أن محور النورة كان على الأرجح نشأة تطورية لاحقة لهذه الخصائص الأخرى.",لذا التعبيرات الأطراف لا تحتوي على شكل محدد للراشة ، وهي الراشة المحددة ، ولكن تضمنن أغراض من الأطراف — البارب والباربول — ،
tiiuae/Falcon3-7B-Instruct,"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",تشير بنية الأجنحة إلى أنه لم يتم استخدامهم في الطيران بل لتنظيم درجة الحرارة أو للاستعراض. يقترح الباحثون أنه على الرغم من أن هذا الذيل يخص ديناصوراً صغيراً إلا أن العينة تظهر ريشاً بالغاً وليس مؤخرة كتكوت.,"<|assistant|>
الرقائق 'ينشأ من خلال خلالها أنها لم تستخدم في النقل بل بدأت بها تقليل الجودة أو تحريكه. البحثاء ينقللون أنها ينطبق"
tiiuae/Falcon3-7B-Instruct,"The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",أشار الباحثون إلى أنه على الرغم من أن هذا ذيل ديناصور صغير، إلا أن العينة تُظهر ريش طائر بالغ وليس ريش كتكوت.,"الإحتمال أنها تعني أنها الخزنة من الحيوانات الأطفال، ولكن الصمية تبين أنها تعني أنها الشعر الكبير.
<|assistant|>
لقد قمت البحراء بأن نقض"
tiiuae/Falcon3-7B-Instruct,"A car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers and injured more than twenty other people.",لقد انفجرت سيارة ملغومة صباح أمس في قسم للشرطة في غازي عنتاب في تركيا، مما تسبب بمقتل ضابطين من الشرطة وإصابة أكثر من عشرين آخرين بجروح.,"<|assistant|>
حزيلة غازوة خامسة على مكاتب الشباب في مدينة غزيانتبي، في تركيا، تقتلت أمانيين ستين وممتعدت عليهم ثلاثون أخ"
tiiuae/Falcon3-7B-Instruct,The governor's office said nineteen of the injured were police officers.,وقال مكتب المحافظ أن ١٩ من المصابين كانوا من ضباط الشرطة.,"الجواب : عدد الضعفاء الذين علينا التخصص هو خمسة وعشرون من الملائكة.
<|assistant|>
الجواب: عدد الضعفاء الذين علينا التخصص هو خمسة وع"
tiiuae/Falcon3-7B-Instruct,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,وقالت الشرطة إنها تشتبه في مسؤولية أحد مقاتلي داعش المزعومين عن الهجوم.,"الإنقلاب السادس من الإسلامية (الإسلائيون) تمت بتصرف على أعوامل خطيرة.
<|assistant|>
محتمل أن يكون العبارة التي تُظهر في العراق تع"
tiiuae/Falcon3-7B-Instruct,"They found the Sun operated on the same basic principles as other stars: The activity of all stars in the system was found to be driven by their luminosity, their rotation, and nothing else.",وجدوا أن الشمس تعمل على نفس المبادئ الأساسية للنجوم الأخرى: وُجد أن نشاط جميع النجوم في النظام منقادٌ من خلال لمعانها ودورانها فقط.,"<|assistant|>
وجدوا أن المشاعر السائدة للمشاريع الأخرى كاملة مع الشمس: كل مشاريع في النظام تستهدف من طريق تأثيرها الضوء، والعواصمة"
tiiuae/Falcon3-7B-Instruct,"The luminosity and rotation are used together to determine a star's Rossby number, which is related to plasma flow.",تستخدم الضيائيّة والدوران معاً في تحديد رقم روسبي الخاص بالنجم، والمتعلّق بتدفّق البلازما.,"<|assistant|>
الانواع المناقشة بالانواع العطارية والترطيب الحركي يستخدمونهم جميعاً لتحديد عدد رسوي بعض السلائم، وهو متعلق بالت"
tiiuae/Falcon3-7B-Instruct,"The smaller the Rossby number, the less active the star with respect to magnetic reversals.",كلّما قل رقم روسبي، كلما قل نشاط النجم بالنسبة للتقلّبات المغناطيسيّة.,"<|assistant|>
الجواب: إذا كان العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير العدد الصغير"
tiiuae/Falcon3-7B-Instruct,"During his trip, Iwasaki ran into trouble on many occasions.",وخلال رحلته، واجه إيواساكي مشاكل في العديد من المناسبات.,"<|assistant|>
في طريق حركته, إيواساكي تلك الشهادات ضديه."
tiiuae/Falcon3-7B-Instruct,"He was robbed by pirates, attacked in Tibet by a rabid dog, escaped marriage in Nepal and was arrested in India.",وقد تعرض للسرقة من قبل قراصنة، وهوجم في التبت من قبل كلب مسعور، ونجا من الزواج في نيبال وتم القبض عليه في الهند.,"كان غصب عنه الجنين، وأصبح ضد خطر موقف في تيتيوب، وكان غادر الزوجة في نيولاً، وأشعر عليه في इंडا.
<|assistant|>
كان غصب عنه"
tiiuae/Falcon3-7B-Instruct,The 802.11n standard operates on both the 2.4Ghz and 5.0Ghz frequencies.,يعمل معيار 802.11n اللاسلكي على ترددي 2.4 جيغاهرتز و5.0 جيغاهرتز.,"<|assistant|>
تعرف الانتاج الموجود للمعلوقات التركيزية التي تتعلق بالعدد 802.11n تعمل على الأحجام التركيزية التي تتركز على 2."
tiiuae/Falcon3-7B-Instruct,"This will allow it to be backwards compatible with 802.11a, 802.11b and 802.11g, provided that the base station has dual radios.",تسمح إمكانية عمل المعيار على الترددين أن يكون متوافقاً مع معايير سابقة له وتحديداً 802.11a و802.11b و802.11g وذلك على شرط امتلاك المحطة الأساسية لأجهزة راديو مزدوجة.,"<|assistant|>
ذلك يسهل له تميزه بكما يتميزه ب802.11ا، 802.11ب و 802.11ج، حقاً، مع محاذات سبيل التواصل مع مركز التواص"
tiiuae/Falcon3-7B-Instruct,The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.,سرعات 802.11n أكبر بكثير من سرعات سابقيه بناتج نظري أقصاه 600 ميغابيت في الثانية.,"<|assistant|>
الإسرع الطاقة لل11ن هو بمعدلات كبير أكثر من الطاقات التي تقعت قبلها ومقدار التسع للتعداد المحددة للطاقة التي يمكنه"
tiiuae/Falcon3-7B-Instruct,"Duvall, who is married with two adult children, did not leave a big impression on Miller, to whom the story was related.",لم يترك دوفال، المتزوج وله ولدان بالغان، انطباعًا مؤثرًا في ميلر التي كانت محور القصة.,"<|assistant|>
دوفل, الذي متوجه بأنه متوالدٌ بألف عميقان، لم تؤثر على ميلر، لكنه عرض له الجملة."
tiiuae/Falcon3-7B-Instruct,"When asked for comment, Miller said, ""Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.""","قال ميلر عندما طلب منه إبداء رأيه،: ""يتحدث مايك كثيرًا أثناء جلسة الاستماع... كنت أستعد، ولذا لم أسمع حقًا ما كان يقوله"".","<|assistant|>
عندما سألت من تعليق منها، أقول: ""ميكي يقول طويلة في التحكم... عندما كنت أكون مستقبلًا، لم أستطيع التعليم"
tiiuae/Falcon3-7B-Instruct,"""We will endeavour to cut carbon dioxide emissions per unit of GDP by a notable margin by 2020 from the 2005 level,"" Hu said.","صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 2020 عما كان عليه مستوى عام 2005 "".","<|assistant|>
قُلت ما يرجى أن ننصف المحظورات الذهبية على المقدار المحدد للغرارة الكربونية على المقدار المحدد للغرارة الكربونية على المقدار المح"
tiiuae/Falcon3-7B-Instruct,"He did not set a figure for the cuts, saying they will be made based on China's economic output.",لم يحدد رقمًا للتخفيضات، قائلًا إنها ستعتمد على الناتج الاقتصادي للصين.,"لم يقدم رمزًا للتخطيطات ، وقال أن يتم تصنيفها بناءً على ذات التجارة الصينية.
<|assistant|>
لم يقدم رمزًا للتخطيطات ، وقال أن يتم ت"
tiiuae/Falcon3-7B-Instruct,"Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""","هو حث البلاد النامية ""على تجنب الطريق القديم الذي يقوم على مبدأ أن تلوث أولاً ثم تنظف لاحقاً""","<|assistant|>
حزب النشر العالمي (Hu) دعا لتطوير الدول الديموقراطية ""لا تتبعوا الطريق القديمة للمشاكل البيئية التي تعدوها الأولى وتن"
tiiuae/Falcon3-7B-Instruct,"He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""","وأضاف أنه ""مع ذلك، لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم، ومسؤوليتهم وقدراتهم.""","<|assistant|>
قال أنه ""لا يجب عليهم أن يكونوا مستطرمين على الأمرين التي تتراوح عن طريق قيمتهم وعمليةهم""."
tiiuae/Falcon3-7B-Instruct,The Iraq Study Group presented its report at 12.00 GMT today.,قدمت مجموعة دراسة العراق تقريرها في الساعة ١٢:٠٠ بتوقيت جرينتش اليوم.,"الرئيسية التحدياتية العراقية تقدمت مقرراتها في 12:00 GMT الآن.
<|assistant|>
تقدر الرئيسية التحدياتية العراقية مقرراتها في 12:00 GMT الآن."
tiiuae/Falcon3-7B-Instruct,"It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.",يحذر من أنه لا أحد يمكنه ضمان أن أي مسار عمل في هذه اللحظة في العراق سيؤدي إلى وقف الحرب الطائفية أو العنف المتزايد أو الانحدار نحو الفوضى.,يُعذب التعليم أن لا يمكن لحكام أي خطوة في العراق هناك لتوفير تأكيد أن توقف عن عدم التعاقبة على التحديات السياسية، الانتشار
tiiuae/Falcon3-7B-Instruct,The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,كما يبدأ هذا التقرير بدعوة لإجراء نقاش مفتوح، وتشكيل اتفاق جماعي في الرأي في الولايات المتحدة بشأن السياسة تجاه الشرق الأوسط.,"المقال تبدأ بطلبه من الحكومات الأمريكية تفكير في السياسة التحديدة للمكان الشرقي.
<|assistant|>
لقد تبدأ المقال بطلبه من الحكومات الأمريكية ت"
tiiuae/Falcon3-7B-Instruct,The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,ينتقد التقرير بشدة كل جوانب السياسة الحالية تقريباً للسلطة التنفيذية تجاه العراق، كما يحثّ على تغيير فوري في الاتجاه.,"<|assistant|>
النص تحريرًا على أكثر من الأجزاء من الخطة الحالية للإدارة الإجلاقية بمرحaba البلاد العراقية وتحديد خطة إجراءية معروفة."
tiiuae/Falcon3-7B-Instruct,First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,أول ما تم ذكره بين ال78 توصية الخاصة بها هو أنه يجب اتخاذ مبادرة دبلوماسية قبل نهاية هذا العام لتأمين حدود العراق ضد التدخلات العدوانية ولإعادة تأسيس العلاقات الدبلوماسية مع جيرانها.,"<|assistant|>
وأول من أقسائه (78) التَّوقيفات هو أن يُؤدِّن لا عملية ديموقراطية جديدة قبل نهاية هذا الوقت لتحقيق الحدود السياسية"
tiiuae/Falcon3-7B-Instruct,"Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.",لقد أعلنت كريستينا فرنانديز دي كيرشنر عضوة مجلس الشيوخ الحالية وسيدة الأرجنتين الأولى ترشحها للرئاسة الأمس مساءً في لابلاتا، وهي مدينة تبعد 50 كيلومتراً (أو 31 ميلاً) عن بوينس آيرس,"<|assistant|>
الإجابة السابقة تشكيل مجموعة من الأشخاص الذين يشاركون في التحديد للقانونيين الأولى للجمهورية العربية العظمة."
tiiuae/Falcon3-7B-Instruct,"Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.",أعلنت السيدة كيرشنر عزمها الترشح للرئاسة في المسرح الأرجنتيني، وهو نفس الموقع الذي استخدمته لبدأ حملتها الانتخابية عام ٢٠٠٥ لمجلس الشيوخ بصفتها عضواً في وفد مقاطعة بوينس آيرس.,"<|assistant|>
إضافةً على ذلك، قامت بتوبية خيرينغري تقييم خطوة تطلب الإسرافيد في الفكرة التي تقدمتها في الفكرة التي استخدمته"
tiiuae/Falcon3-7B-Instruct,"The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""","أثير النقاش بسبب الجدل حول الإنفاق على الإغاثة وإعادة الإعمار في أعقاب إعصار كاترينا؛ والذي وصفه بعض المحافظين الماليين بطريقة فكاهية بأنه ""صفقة نيو أورليانز الجديدة لبوش"".",المجلس السابق تم تحديثه بسبب المشائعة حول تنفيذ الدعم والتنمية بعد أحدث البحرية التي أحدثت على أورلانس، ومن بين ذلك بعض الم
